user_id,destination,season,preferred_activity,duration,budget,hotel_price_per_night,flight_cost,total_cost,value_score,user_satisfaction,recommended_vacation
5886,Kapadokya,İlkbahar,Kültür,12,51722.76,3960.12,2184.34,49705.73,3.12,5.0,Kapadokya
5887,Bodrum,Sonbahar,Plaj,7,39222.07,4705.56,1613.34,34552.26,3.41,4.84,Bodrum
5888,Kapadokya,Sonbahar,Balon,13,52223.27,3700.2,3092.44,51195.08,3.06,5.0,Kapadokya
5889,Uludağ,Kış,Kayak,5,28373.12,3378.07,1987.9,18878.25,4.51,5.0,Uludağ
5890,Antalya,Yaz,Deniz,12,35027.91,2004.92,3149.93,27208.92,3.86,5.0,Antalya
5891,Kapadokya,Yaz,Kültür,9,21511.32,2962.34,1363.59,28024.69,2.3,5.0,Kapadokya
5892,Kapadokya,Sonbahar,Doğa,8,36770.21,2577.78,3725.14,24347.35,4.53,5.0,Kapadokya
5893,Kapadokya,Sonbahar,Balon,13,25731.75,3036.66,3549.6,43026.15,1.79,5.0,Kapadokya
5894,Uludağ,İlkbahar,Doğa,12,32489.64,3290.92,1693.92,41184.98,2.37,4.64,Kapadokya
5895,Antalya,İlkbahar,Plaj,4,17212.59,3353.76,3477.87,16892.92,3.06,4.91,Antalya
5896,Uludağ,Kış,Doğa,7,27845.14,5147.9,1459.04,37494.31,2.23,5.0,Uludağ
5897,Sarıkamış,Sonbahar,Doğa,7,16359.06,2656.41,1731.88,20326.72,2.41,4.54,Kapadokya
5898,Uludağ,Kış,Doğa,14,51330.69,5671.51,1397.78,80798.87,1.91,4.99,Uludağ
5899,Antalya,Yaz,Plaj,9,60931.86,4449.84,3159.28,43207.88,4.23,5.0,Antalya
5900,Uludağ,Kış,Doğa,12,44706.13,4214.78,2341.46,52918.81,2.53,5.0,Uludağ
5901,Kapadokya,Kış,Kültür,5,15191.4,2468.86,1877.32,14221.62,3.2,5.0,Kapadokya
5902,Sarıkamış,Kış,Kayak,11,45853.41,3451.43,2340.12,40305.85,3.41,5.0,Sarıkamış
5903,Kapadokya,Kış,Balon,11,30333.8,2211.01,1569.09,25890.19,3.51,5.0,Kapadokya
5904,Sarıkamış,Sonbahar,Doğa,10,26805.14,2264.08,3337.08,25977.85,3.1,4.61,Kapadokya
5905,Kapadokya,Kış,Balon,4,7641.53,2751.66,2897.91,13904.55,1.65,4.96,Kapadokya
5906,Antalya,İlkbahar,Plaj,12,55191.1,3125.4,1291.67,38796.46,4.27,5.0,Antalya
5907,Antalya,Yaz,Doğa,4,12298.32,6482.53,2598.72,28528.86,1.29,5.0,Antalya
5908,Kapadokya,Sonbahar,Doğa,4,19591.52,2492.67,1907.84,11878.53,4.95,5.0,Kapadokya
5909,Sarıkamış,Sonbahar,Kayak,11,22651.55,2481.43,2224.98,29520.72,2.3,4.53,Sarıkamış
5910,Sarıkamış,İlkbahar,Kayak,3,6048.06,2307.18,2878.71,9800.25,1.85,4.49,Sarıkamış
5911,Kapadokya,Yaz,Balon,5,9241.0,2615.4,2964.17,16041.18,1.73,4.97,Kapadokya
5912,Antalya,Yaz,Deniz,5,31342.76,6406.78,1824.58,33858.46,2.78,5.0,Antalya
5913,Sarıkamış,Kış,Doğa,8,20266.59,2911.73,2182.44,25476.25,2.39,4.94,Sarıkamış
5914,Antalya,Sonbahar,Deniz,10,27245.22,3468.77,2533.56,37221.25,2.2,4.82,Antalya
5915,Uludağ,Kış,Doğa,5,23041.07,4239.37,1688.24,22885.08,3.02,5.0,Uludağ
5916,Sarıkamış,İlkbahar,Doğa,8,23254.96,1631.79,3506.15,16560.43,4.21,4.72,Sarıkamış
5917,Uludağ,İlkbahar,Kayak,4,14787.48,2337.05,1655.75,11003.97,4.03,4.8,Uludağ
5918,Uludağ,İlkbahar,Kayak,11,35895.33,4487.25,879.07,50238.85,2.14,4.61,Uludağ
5919,Kapadokya,Yaz,Doğa,9,24403.63,2884.39,1847.13,27806.63,2.63,5.0,Antalya
5920,Antalya,Yaz,Deniz,8,22080.18,2821.43,3229.81,25801.25,2.57,5.0,Antalya
5921,Uludağ,Sonbahar,Doğa,9,28175.4,3658.25,1997.52,34921.78,2.42,4.64,Kapadokya
5922,Antalya,İlkbahar,Plaj,8,37612.21,3799.87,3118.62,33517.62,3.37,4.94,Antalya
5923,Uludağ,Kış,Doğa,10,40429.3,3115.89,1275.05,32434.0,3.74,5.0,Uludağ
5924,Bodrum,Yaz,Plaj,5,28811.05,5424.25,1718.39,28839.63,3.0,5.0,Bodrum
5925,Uludağ,Sonbahar,Doğa,14,40861.65,2636.21,849.93,37756.82,3.25,4.72,Kapadokya
5926,Kapadokya,Yaz,Doğa,9,18891.22,2430.49,1046.35,22920.73,2.47,5.0,Antalya
5927,Kapadokya,Sonbahar,Kültür,4,12915.12,2189.77,1658.3,10417.39,3.72,5.0,Kapadokya
5928,Sarıkamış,Kış,Doğa,3,12745.78,3622.71,4658.47,15526.59,2.46,4.95,Sarıkamış
5929,Kapadokya,Kış,Kültür,4,6492.5,2508.62,2290.78,12325.26,1.58,4.96,Kapadokya
5930,Bodrum,İlkbahar,Plaj,14,77422.4,2778.64,2780.45,41681.37,5.0,5.0,Bodrum
5931,Sarıkamış,Kış,Doğa,9,34824.0,2694.0,2963.06,27209.03,3.84,5.0,Sarıkamış
5932,Uludağ,Kış,Doğa,4,22016.51,5670.58,2749.93,25432.26,2.6,5.0,Uludağ
5933,Uludağ,Sonbahar,Kayak,12,34455.38,3694.34,2010.35,46342.46,2.23,4.62,Uludağ
5934,Uludağ,Sonbahar,Doğa,13,28156.29,4271.11,1072.85,56597.29,1.49,4.55,Kapadokya
5935,Uludağ,İlkbahar,Kayak,11,46167.83,4310.3,1262.55,48675.88,2.85,4.68,Uludağ
5936,Antalya,Yaz,Plaj,12,57758.6,5214.93,2738.0,65317.16,2.65,5.0,Antalya
5937,Antalya,Yaz,Doğa,5,35653.43,4307.12,3750.96,25286.55,4.23,5.0,Antalya
5938,Bodrum,İlkbahar,Deniz,8,29744.13,3190.79,2343.58,27869.89,3.2,4.82,Bodrum
5939,Sarıkamış,Sonbahar,Doğa,3,12681.07,1779.81,1925.23,7264.67,5.0,4.8,Sarıkamış
5940,Bodrum,İlkbahar,Plaj,12,30102.64,2906.57,3698.61,38577.47,2.34,4.73,Bodrum
5941,Sarıkamış,Sonbahar,Kayak,5,11621.19,1716.07,3930.48,12510.83,2.79,4.58,Sarıkamış
5942,Uludağ,Sonbahar,Kayak,7,17950.92,2980.54,2035.62,22899.38,2.35,4.64,Uludağ
5943,Sarıkamış,Sonbahar,Kayak,9,21022.0,2727.97,3059.14,27610.91,2.28,4.53,Sarıkamış
5944,Sarıkamış,Kış,Doğa,8,18352.12,2728.23,3646.76,25472.64,2.16,4.92,Sarıkamış
5945,Kapadokya,Yaz,Doğa,8,13835.15,1598.01,1242.81,14026.88,2.96,5.0,Antalya
5946,Sarıkamış,Kış,Doğa,4,10742.98,3661.13,5065.8,19710.32,1.64,4.86,Uludağ
5947,Antalya,Yaz,Plaj,7,17174.34,2798.21,1567.11,21154.6,2.44,5.0,Antalya
5948,Antalya,Yaz,Plaj,6,28508.04,6075.16,2978.13,39429.1,2.17,5.0,Antalya
5949,Kapadokya,Yaz,Balon,11,17260.76,1733.01,2991.55,22054.65,2.35,5.0,Kapadokya
5950,Bodrum,Sonbahar,Deniz,6,33584.55,5268.12,2210.43,33819.17,2.98,4.8,Bodrum
5951,Antalya,Sonbahar,Doğa,3,14876.97,2152.87,1414.01,7872.62,5.0,5.0,Antalya
5952,Bodrum,Yaz,Deniz,14,101160.34,5233.65,4711.74,77982.85,3.89,5.0,Bodrum
5953,Uludağ,Sonbahar,Doğa,9,37406.75,4107.48,1099.24,38066.57,2.95,4.69,Kapadokya
5954,Kapadokya,İlkbahar,Balon,8,24501.77,1568.87,3399.38,15950.35,4.61,5.0,Kapadokya
5955,Sarıkamış,İlkbahar,Doğa,7,13931.84,2125.11,3320.46,18196.22,2.3,4.53,Kapadokya
5956,Uludağ,İlkbahar,Kayak,7,27612.59,2469.25,2418.03,19702.8,4.2,4.82,Uludağ
5957,Kapadokya,İlkbahar,Doğa,3,14417.77,4055.07,2562.41,14727.61,2.94,5.0,Kapadokya
5958,Uludağ,Kış,Kayak,7,30346.0,2609.86,2611.3,20880.33,4.36,5.0,Uludağ
5959,Kapadokya,İlkbahar,Kültür,5,19528.77,4528.64,3519.93,26163.13,2.24,5.0,Kapadokya
5960,Bodrum,Sonbahar,Deniz,9,50138.95,5144.79,1870.91,48174.01,3.12,4.81,Bodrum
5961,Antalya,Yaz,Doğa,7,47650.85,4254.38,3918.21,33698.88,4.24,5.0,Antalya
5962,Kapadokya,Kış,Kültür,6,23160.03,2348.91,1675.42,15768.9,4.41,5.0,Kapadokya
5963,Uludağ,Kış,Kayak,12,60098.08,3971.06,2476.81,50129.52,3.6,5.0,Uludağ
5964,Kapadokya,Kış,Doğa,4,11891.37,2057.85,2782.97,11014.38,3.24,5.0,Uludağ
5965,Kapadokya,Kış,Balon,14,37121.66,1642.76,2416.29,25414.98,4.38,5.0,Kapadokya
5966,Uludağ,İlkbahar,Doğa,12,54580.34,3986.08,2174.78,50007.72,3.27,4.73,Kapadokya
5967,Bodrum,Yaz,Deniz,13,72544.88,7395.16,2408.19,98545.22,2.21,5.0,Bodrum
5968,Bodrum,Yaz,Deniz,3,13058.8,6855.76,3615.54,24182.81,1.62,5.0,Antalya
5969,Antalya,Yaz,Deniz,6,34533.93,6332.68,1990.56,39986.61,2.59,5.0,Antalya
5970,Kapadokya,Sonbahar,Balon,7,33328.45,2004.66,3084.95,17117.57,5.0,5.0,Kapadokya
5971,Sarıkamış,Kış,Kayak,4,16559.22,2763.87,5118.64,16174.12,3.07,5.0,Sarıkamış
5972,Kapadokya,Yaz,Kültür,14,39381.81,2136.7,1194.07,31107.84,3.8,5.0,Kapadokya
5973,Bodrum,Yaz,Deniz,6,29184.21,4922.96,2450.25,31987.98,2.74,5.0,Bodrum
5974,Sarıkamış,Kış,Kayak,3,9989.92,3438.41,3690.04,14005.26,2.14,4.91,Sarıkamış
5975,Kapadokya,Kış,Kültür,6,17456.9,1891.64,1986.59,13336.4,3.93,5.0,Kapadokya
5976,Kapadokya,Sonbahar,Balon,6,17355.75,3027.6,2845.78,21011.36,2.48,5.0,Kapadokya
5977,Uludağ,İlkbahar,Kayak,4,13733.61,4307.27,2283.03,19512.12,2.11,4.61,Uludağ
5978,Bodrum,İlkbahar,Deniz,12,39961.33,4798.45,1988.03,59569.47,2.01,4.7,Bodrum
5979,Kapadokya,Sonbahar,Doğa,12,36926.14,2046.27,3252.98,27808.26,3.98,5.0,Kapadokya
5980,Antalya,Sonbahar,Plaj,7,30283.48,2298.69,1374.87,17465.72,5.0,5.0,Antalya
5981,Antalya,Yaz,Doğa,11,33423.02,2664.14,3891.17,33196.67,3.02,5.0,Antalya
5982,Kapadokya,Yaz,Doğa,6,19156.99,2351.33,1389.93,15497.94,3.71,5.0,Kapadokya
5983,Uludağ,Kış,Doğa,6,24680.33,3637.46,3158.13,24982.91,2.96,5.0,Uludağ
5984,Uludağ,Kış,Kayak,13,36951.8,4968.82,1262.94,65857.55,1.68,4.97,Sarıkamış
5985,Antalya,Yaz,Plaj,4,24056.13,5297.5,2379.15,23569.13,3.06,5.0,Antalya
5986,Antalya,Yaz,Deniz,14,54309.7,4384.72,1600.2,62986.27,2.59,5.0,Antalya
5987,Kapadokya,Sonbahar,Kültür,14,60642.88,1671.18,2663.71,26060.26,5.0,5.0,Kapadokya
5988,Kapadokya,Yaz,Kültür,12,41651.64,1525.92,1987.26,20298.31,5.0,5.0,Kapadokya
5989,Kapadokya,İlkbahar,Doğa,12,57543.41,4290.84,1410.71,52900.75,3.26,5.0,Kapadokya
5990,Kapadokya,Kış,Kültür,11,39174.77,2322.81,1422.44,26973.39,4.36,5.0,Kapadokya
5991,Bodrum,Sonbahar,Plaj,3,16744.92,3349.12,2638.92,12686.28,3.96,4.9,Bodrum
5992,Bodrum,İlkbahar,Plaj,5,14249.71,3779.23,2497.05,21393.18,2.0,4.7,Bodrum
5993,Uludağ,İlkbahar,Doğa,7,30507.23,2602.84,2263.86,20483.77,4.47,4.85,Uludağ
5994,Bodrum,Sonbahar,Plaj,11,56458.56,2982.32,1350.15,34155.68,4.96,5.0,Bodrum
5995,Antalya,Sonbahar,Deniz,13,23571.11,1968.3,2372.82,27960.78,2.53,4.85,Antalya
5996,Uludağ,Kış,Kayak,9,29891.78,2665.4,2029.12,26017.7,3.45,5.0,Uludağ
5997,Kapadokya,Yaz,Doğa,7,15807.94,1238.8,1969.9,10641.47,4.46,5.0,Kapadokya
5998,Uludağ,İlkbahar,Kayak,11,30544.24,2172.21,2083.53,25977.81,3.53,4.75,Uludağ
5999,Uludağ,Kış,Kayak,12,33567.61,3051.3,2915.16,39530.81,2.55,5.0,Uludağ
6000,Uludağ,İlkbahar,Kayak,7,30137.99,3694.38,1392.75,27253.42,3.32,4.73,Uludağ
6001,Sarıkamış,Kış,Doğa,8,29536.27,2958.78,3907.88,27578.09,3.21,5.0,Sarıkamış
6002,Antalya,Sonbahar,Plaj,4,13174.94,2149.08,2753.73,11350.04,3.48,4.95,Antalya
6003,Sarıkamış,Kış,Kayak,14,31873.09,3115.92,2038.43,45661.36,2.09,4.91,Sarıkamış
6004,Uludağ,Sonbahar,Kayak,12,40242.48,2437.52,972.37,30222.59,3.99,4.8,Uludağ
6005,Uludağ,Kış,Kayak,3,11107.85,3494.54,2592.63,13076.25,2.55,5.0,Uludağ
6006,Antalya,Sonbahar,Deniz,6,29825.79,4246.06,3461.54,28937.87,3.09,4.91,Antalya
6007,Kapadokya,İlkbahar,Balon,5,24692.25,1722.6,2933.17,11546.17,5.0,5.0,Kapadokya
6008,Antalya,Sonbahar,Doğa,10,52028.15,2095.87,1847.38,22806.03,5.0,5.0,Antalya
6009,Bodrum,Sonbahar,Plaj,7,30126.38,4052.33,2847.04,31213.32,2.9,4.79,Bodrum
6010,Sarıkamış,Kış,Doğa,11,29170.89,2893.84,3443.56,35275.76,2.48,4.95,Sarıkamış
6011,Bodrum,Sonbahar,Deniz,10,32444.69,5257.32,3513.08,56086.32,1.74,4.67,Bodrum
6012,Kapadokya,Sonbahar,Balon,14,38115.72,1764.77,3387.33,28094.1,4.07,5.0,Kapadokya
6013,Uludağ,Kış,Kayak,9,32608.31,2983.57,2921.23,29773.32,3.29,5.0,Uludağ
6014,Sarıkamış,Kış,Doğa,11,29788.75,2389.0,2018.93,28297.89,3.16,5.0,Sarıkamış
6015,Bodrum,Yaz,Plaj,4,13437.8,2658.83,1823.47,12458.78,3.24,5.0,Bodrum
6016,Antalya,İlkbahar,Deniz,3,9939.7,2262.92,1783.75,8572.51,3.48,4.95,Antalya
6017,Sarıkamış,Kış,Kayak,7,21966.69,3598.84,4268.82,29460.73,2.24,4.92,Sarıkamış
6018,Sarıkamış,Sonbahar,Kayak,14,26831.51,2943.94,2635.93,43851.04,1.84,4.48,Sarıkamış
6019,Kapadokya,Sonbahar,Balon,6,12293.24,2386.22,2090.93,16408.23,2.25,5.0,Kapadokya
6020,Sarıkamış,Kış,Kayak,8,20215.45,2257.59,3986.41,22047.17,2.75,4.98,Sarıkamış
6021,Uludağ,Sonbahar,Doğa,4,12650.0,2917.42,1514.78,13184.46,2.88,4.69,Kapadokya
6022,Antalya,İlkbahar,Plaj,6,19255.49,2408.02,3280.29,17728.42,3.26,4.93,Antalya
6023,Sarıkamış,Kış,Kayak,8,21660.81,3546.82,4053.54,32428.13,2.0,4.9,Sarıkamış
6024,Antalya,Yaz,Plaj,6,43465.38,3444.13,1908.52,22573.29,5.0,5.0,Antalya
6025,Kapadokya,İlkbahar,Balon,4,19368.9,1973.97,2999.62,10895.48,5.0,5.0,Kapadokya
6026,Uludağ,Sonbahar,Kayak,8,22362.87,3528.75,1071.54,29301.5,2.29,4.63,Uludağ
6027,Uludağ,Kış,Kayak,6,35902.7,3926.53,1343.73,24902.93,4.33,5.0,Uludağ
6028,Kapadokya,Yaz,Kültür,4,6639.48,2483.22,1230.0,11162.89,1.78,4.98,Kapadokya
6029,Kapadokya,Sonbahar,Balon,7,29706.64,1871.96,2822.27,15925.97,5.0,5.0,Kapadokya
6030,Bodrum,Sonbahar,Deniz,6,26737.49,3092.21,3293.02,21846.29,3.67,4.87,Bodrum
6031,Uludağ,İlkbahar,Kayak,7,20223.95,2721.94,2269.01,21322.58,2.85,4.68,Uludağ
6032,Kapadokya,Sonbahar,Doğa,6,30700.74,2175.98,1669.12,14725.01,5.0,5.0,Kapadokya
6033,Kapadokya,Kış,Kültür,10,20648.07,1772.65,1113.28,18839.77,3.29,5.0,Kapadokya
6034,Kapadokya,Kış,Balon,7,22926.87,3365.59,1847.46,25406.57,2.71,5.0,Kapadokya
6035,Kapadokya,İlkbahar,Doğa,12,35757.33,2985.3,1574.46,37398.0,2.87,5.0,Kapadokya
6036,Bodrum,Sonbahar,Plaj,12,30220.3,2555.29,1816.63,32480.06,2.79,4.78,Bodrum
6037,Bodrum,Sonbahar,Deniz,10,35542.74,3809.07,1427.68,39518.36,2.7,4.77,Bodrum
6038,Sarıkamış,Kış,Doğa,3,15091.62,2599.12,2648.79,10446.15,4.33,5.0,Sarıkamış
6039,Uludağ,Sonbahar,Kayak,9,28154.94,4120.85,2432.96,39520.58,2.14,4.61,Uludağ
6040,Sarıkamış,Kış,Doğa,14,49340.29,3113.62,2503.82,46094.47,3.21,5.0,Sarıkamış
6041,Bodrum,Yaz,Plaj,11,81058.41,4675.98,4584.43,56020.26,4.34,5.0,Bodrum
6042,Uludağ,Sonbahar,Kayak,4,13279.31,2495.51,1297.19,11279.23,3.53,4.75,Uludağ
6043,Kapadokya,Yaz,Kültür,12,36800.33,3011.74,1759.85,37900.72,2.91,5.0,Kapadokya
6044,Bodrum,İlkbahar,Plaj,3,16504.9,5180.15,3700.68,19241.13,2.57,4.76,Bodrum
6045,Kapadokya,Sonbahar,Doğa,7,12722.68,1667.97,3878.48,15554.27,2.45,5.0,Kapadokya
6046,Kapadokya,İlkbahar,Kültür,6,16175.26,2173.35,1682.55,14722.68,3.3,5.0,Kapadokya
6047,Uludağ,İlkbahar,Doğa,3,10976.2,2473.74,1271.95,8693.18,3.79,4.78,Uludağ
6048,Antalya,Sonbahar,Doğa,9,48134.6,2143.92,1985.5,21280.78,5.0,5.0,Antalya
6049,Uludağ,Sonbahar,Doğa,9,40883.14,2035.57,2150.6,20470.76,5.0,4.9,Uludağ
6050,Bodrum,İlkbahar,Deniz,3,15971.72,2962.15,1882.44,10768.88,4.45,4.94,Bodrum
6051,Bodrum,Sonbahar,Deniz,5,12942.75,4417.56,3378.47,25466.28,1.52,4.65,Bodrum
6052,Sarıkamış,Kış,Doğa,11,44893.54,3618.84,4670.06,44477.33,3.03,5.0,Sarıkamış
6053,Sarıkamış,Kış,Doğa,9,33813.01,3320.73,3680.15,33566.68,3.02,5.0,Sarıkamış
6054,Kapadokya,Kış,Doğa,10,23145.6,3277.07,2253.58,35024.3,1.98,5.0,Sarıkamış
6055,Uludağ,İlkbahar,Doğa,12,36118.67,3554.92,1096.66,43755.69,2.48,4.65,Kapadokya
6056,Kapadokya,Yaz,Doğa,13,41718.89,2616.33,1896.43,35908.75,3.49,5.0,Kapadokya
6057,Kapadokya,Yaz,Balon,10,21207.21,3115.23,2786.22,33938.55,1.87,4.99,Kapadokya
6058,Kapadokya,Yaz,Balon,8,22368.67,2697.5,1004.91,22584.94,2.97,5.0,Kapadokya
6059,Sarıkamış,Sonbahar,Doğa,11,28456.88,2126.29,1966.39,25355.55,3.37,4.64,Kapadokya
6060,Bodrum,Yaz,Plaj,14,113845.78,7379.87,4088.28,107406.52,3.18,5.0,Bodrum
6061,Uludağ,Sonbahar,Kayak,7,14838.31,3984.71,2233.61,30126.56,1.48,4.55,Uludağ
6062,Kapadokya,Sonbahar,Kültür,7,29470.94,3112.0,2154.05,23938.07,3.69,5.0,Kapadokya
6063,Sarıkamış,İlkbahar,Doğa,8,17738.27,1902.69,2716.45,17938.0,2.97,4.6,Kapadokya
6064,Antalya,Sonbahar,Doğa,7,37275.44,4518.3,3078.59,34706.67,3.22,4.92,Kapadokya
6065,Sarıkamış,İlkbahar,Kayak,5,17093.29,1777.01,2758.84,11643.9,4.4,4.74,Sarıkamış
6066,Sarıkamış,İlkbahar,Kayak,14,36555.26,2869.65,1863.52,42038.62,2.61,4.56,Sarıkamış
6067,Kapadokya,Sonbahar,Kültür,9,21557.19,4101.91,2727.14,39644.3,1.63,5.0,Kapadokya
6068,Uludağ,İlkbahar,Kayak,13,38678.73,3897.72,2233.74,52904.03,2.19,4.62,Uludağ
6069,Uludağ,Kış,Kayak,4,23284.98,3492.08,1256.36,15224.67,4.59,5.0,Uludağ
6070,Kapadokya,Kış,Balon,5,8912.62,1944.85,1620.96,11345.2,2.36,5.0,Kapadokya
6071,Antalya,Yaz,Plaj,10,51480.98,5719.48,3176.76,60371.53,2.56,5.0,Antalya
6072,Kapadokya,Sonbahar,Balon,10,40754.6,4037.39,1461.94,41835.87,2.92,5.0,Kapadokya
6073,Antalya,Yaz,Deniz,8,23389.66,5303.38,3776.37,46203.45,1.52,5.0,Bodrum
6074,Antalya,Yaz,Deniz,5,17995.6,4078.54,3635.09,24027.81,2.25,5.0,Antalya
6075,Kapadokya,Kış,Kültür,12,30918.2,1579.46,2246.1,21199.61,4.38,5.0,Kapadokya
6076,Antalya,İlkbahar,Doğa,6,16873.03,4697.06,1972.8,30155.14,1.68,4.77,Kapadokya
6077,Bodrum,Yaz,Deniz,11,43767.89,5216.04,4991.37,62367.82,2.11,5.0,Bodrum
6078,Sarıkamış,İlkbahar,Kayak,11,31631.32,1999.48,3833.76,25828.03,3.67,4.67,Sarıkamış
6079,Kapadokya,Sonbahar,Balon,8,22597.44,3166.08,2778.65,28107.3,2.41,5.0,Kapadokya
6080,Uludağ,Sonbahar,Doğa,12,35484.92,4271.91,1566.37,52829.27,2.02,4.6,Kapadokya
6081,Bodrum,Sonbahar,Deniz,5,12835.79,5125.15,2683.77,28309.53,1.36,4.64,Bodrum
6082,Kapadokya,Kış,Doğa,12,39418.32,1795.32,2320.67,23864.57,4.96,5.0,Kapadokya
6083,Kapadokya,İlkbahar,Balon,4,10641.51,3681.12,2393.52,17118.01,1.86,5.0,Kapadokya
6084,Bodrum,Sonbahar,Deniz,12,39035.49,5664.18,3362.72,71332.93,1.64,4.66,Bodrum
6085,Bodrum,İlkbahar,Deniz,9,30307.81,4884.13,1894.07,45851.23,1.98,4.7,Bodrum
6086,Antalya,İlkbahar,Doğa,14,39736.13,1530.25,2389.15,23812.69,5.0,5.0,Antalya
6087,Sarıkamış,İlkbahar,Doğa,12,39735.52,1679.3,2181.06,22332.67,5.0,4.8,Sarıkamış
6088,Uludağ,Sonbahar,Kayak,5,11228.09,2274.52,1537.17,12909.75,2.61,4.66,Uludağ
6089,Kapadokya,Yaz,Doğa,8,24432.58,2332.06,1539.84,20196.34,3.63,5.0,Kapadokya
6090,Kapadokya,Kış,Balon,10,16816.57,1422.86,1427.66,15656.21,3.22,5.0,Kapadokya
6091,Uludağ,İlkbahar,Doğa,12,39138.03,2943.94,1301.3,36628.62,3.21,4.72,Kapadokya
6092,Uludağ,Kış,Kayak,13,38655.17,5075.18,2180.78,68158.16,1.7,4.97,Uludağ
6093,Antalya,İlkbahar,Deniz,10,25423.79,3384.68,1870.02,35716.84,2.14,4.81,Antalya
6094,Antalya,Yaz,Plaj,14,92393.06,3119.17,4000.42,47668.76,5.0,5.0,Antalya
6095,Uludağ,Sonbahar,Doğa,6,14917.57,2917.14,1558.07,19060.91,2.35,4.63,Kapadokya
6096,Bodrum,İlkbahar,Plaj,12,68285.58,5353.57,1799.88,66042.69,3.1,4.81,Bodrum
6097,Uludağ,İlkbahar,Doğa,12,44668.6,4023.02,1159.97,49436.15,2.71,4.67,Kapadokya
6098,Uludağ,İlkbahar,Kayak,6,20040.03,3391.19,1030.41,21377.54,2.81,4.68,Uludağ
6099,Antalya,Yaz,Deniz,11,33596.32,5507.43,1692.28,62273.99,1.62,5.0,Bodrum
6100,Uludağ,Sonbahar,Doğa,5,12389.59,2599.22,2407.85,15403.93,2.41,4.64,Kapadokya
6101,Kapadokya,Kış,Doğa,9,20524.75,1593.68,2775.14,17118.25,3.6,5.0,Kapadokya
6102,Sarıkamış,Kış,Doğa,11,32720.1,2819.78,2352.76,33370.29,2.94,4.99,Sarıkamış
6103,Kapadokya,Sonbahar,Kültür,6,15611.12,4448.52,2536.6,29227.72,1.6,5.0,Kapadokya
6104,Sarıkamış,Kış,Doğa,7,27164.11,2930.42,3054.47,23567.39,3.46,5.0,Sarıkamış
6105,Antalya,Sonbahar,Plaj,6,17969.82,4685.87,2606.78,30721.97,1.75,4.78,Antalya
6106,Sarıkamış,İlkbahar,Doğa,12,29726.4,2146.75,3264.68,29025.64,3.07,4.61,Kapadokya
6107,Kapadokya,İlkbahar,Doğa,3,9761.91,2576.44,3136.47,10865.78,2.7,5.0,Kapadokya
6108,Bodrum,Yaz,Plaj,10,36700.36,4976.63,2041.65,51807.91,2.13,5.0,Bodrum
6109,Bodrum,Sonbahar,Plaj,5,31485.09,2996.48,3465.93,18448.34,5.0,5.0,Bodrum
6110,Sarıkamış,İlkbahar,Kayak,14,45696.0,1925.26,2820.08,29773.74,4.6,4.76,Sarıkamış
6111,Kapadokya,Yaz,Doğa,8,17826.49,3043.88,1473.52,25824.59,2.07,5.0,Antalya
6112,Uludağ,İlkbahar,Doğa,11,42397.94,3820.78,2272.16,44300.7,2.87,4.69,Kapadokya
6113,Kapadokya,Sonbahar,Kültür,12,48194.08,2457.82,3817.21,33311.05,4.34,5.0,Kapadokya
6114,Kapadokya,Yaz,Kültür,9,28094.07,2192.41,2727.49,22459.2,3.75,5.0,Kapadokya
6115,Sarıkamış,İlkbahar,Kayak,5,9187.29,2117.41,3048.62,13635.69,2.02,4.5,Sarıkamış
6116,Uludağ,Kış,Doğa,8,30520.16,4137.4,2668.18,35767.41,2.56,5.0,Uludağ
6117,Kapadokya,Kış,Kültür,6,13321.89,3233.45,1599.14,20999.84,1.9,4.99,Kapadokya
6118,Kapadokya,Sonbahar,Balon,12,57144.97,4547.73,3777.6,58350.35,2.94,5.0,Kapadokya
6119,Kapadokya,Kış,Doğa,11,37749.11,3389.11,1891.41,39171.58,2.89,5.0,Sarıkamış
6120,Uludağ,Kış,Kayak,12,58956.05,3498.5,1636.52,43618.51,4.05,5.0,Uludağ
6121,Kapadokya,Yaz,Balon,10,18797.19,1710.61,2430.81,19536.93,2.89,5.0,Kapadokya
6122,Bodrum,Yaz,Deniz,12,98019.53,3617.95,3574.42,46989.84,5.0,5.0,Bodrum
6123,Bodrum,Yaz,Plaj,9,58356.36,6837.51,2859.84,64397.42,2.72,5.0,Bodrum
6124,Bodrum,İlkbahar,Plaj,5,26324.62,2426.05,2629.69,14759.97,5.0,5.0,Bodrum
6125,Antalya,Yaz,Deniz,10,23701.94,6031.26,3571.69,63884.32,1.11,5.0,Bodrum
6126,Sarıkamış,Kış,Kayak,3,11047.05,2684.87,3601.78,11656.38,2.84,4.98,Sarıkamış
6127,Uludağ,İlkbahar,Kayak,3,10104.47,3177.11,2083.09,11614.41,2.61,4.66,Uludağ
6128,Sarıkamış,Kış,Doğa,5,20429.44,3060.65,4083.66,19386.9,3.16,5.0,Sarıkamış
6129,Antalya,Yaz,Doğa,14,40747.7,5134.95,2188.72,74078.06,1.65,5.0,Antalya
6130,Bodrum,İlkbahar,Plaj,10,47461.57,4575.49,2665.24,48420.13,2.94,4.79,Bodrum
6131,Kapadokya,Kış,Kültür,6,15929.28,1562.59,2385.43,11760.97,4.06,5.0,Kapadokya
