user_id,destination,season,preferred_activity,duration,budget,hotel_price_per_night,flight_cost,total_cost,value_score,user_satisfaction,recommended_vacation
2872,Antalya,Yaz,Plaj,9,26109.69,2735.02,2114.52,26729.69,2.93,5.0,Antalya
2873,Sarıkamış,Yaz,Kayak,10,13842.04,774.22,2060.35,9802.52,4.24,4.72,Sarıkamış
2874,Antalya,İlkbahar,Kültür,12,20790.13,2176.76,1633.22,27754.28,2.25,4.82,Kapadokya
2875,Sarıkamış,Sonbahar,Kayak,3,6679.77,945.83,1487.31,4324.8,4.63,4.76,Sarıkamış
2876,Bodrum,Sonbahar,Plaj,6,7485.58,2019.53,2010.53,14127.7,1.59,4.66,Bodrum
2877,Kapadokya,İlkbahar,Doğa,9,22348.01,2833.91,2428.37,27933.54,2.4,5.0,Kapadokya
2878,Sarıkamış,Yaz,Kayak,6,8902.34,1370.37,1592.13,9814.35,2.72,4.57,Sarıkamış
2879,Sarıkamış,Sonbahar,Kayak,12,8987.02,1984.66,1095.5,24911.47,1.08,4.41,Sarıkamış
2880,Uludağ,Sonbahar,Doğa,12,19155.65,1510.15,958.84,19080.6,3.01,4.7,Kapadokya
2881,Bodrum,Yaz,Plaj,6,23612.29,4046.74,3003.29,27283.71,2.6,5.0,Bodrum
2882,Uludağ,Sonbahar,Kayak,5,8433.18,1796.6,1364.75,10347.75,2.44,4.64,Uludağ
2883,Bodrum,Kış,Kültür,8,21629.62,3315.97,2701.66,29229.4,2.22,4.72,Bodrum
2884,Kapadokya,Yaz,Kültür,3,4208.08,2402.54,826.26,8033.86,1.57,4.96,Bodrum
2885,Bodrum,Sonbahar,Kültür,14,17513.99,2666.52,2403.55,39734.86,1.32,4.63,Kapadokya
2886,Bodrum,Kış,Kültür,7,18045.62,3304.67,1402.99,24535.66,2.21,4.72,Bodrum
2887,Bodrum,İlkbahar,Kültür,13,23623.13,2752.66,1635.55,37420.07,1.89,4.69,Kapadokya
2888,Sarıkamış,Sonbahar,Kayak,12,24285.74,1253.95,2669.95,17717.29,4.11,4.71,Sarıkamış
2889,Antalya,Kış,Plaj,7,10508.2,2904.55,2066.62,22398.45,1.41,4.74,Antalya
2890,Sarıkamış,Kış,Kayak,5,6062.4,1712.19,3439.13,12000.1,1.52,4.85,Uludağ
2891,Kapadokya,Kış,Doğa,9,17136.27,1990.94,1817.62,19736.05,2.6,5.0,Uludağ
2892,Kapadokya,Yaz,Kültür,9,10994.63,2005.63,1495.78,19546.47,1.69,4.97,Antalya
2893,Sarıkamış,İlkbahar,Doğa,13,19345.38,1131.94,1089.32,15804.52,3.67,4.67,Sarıkamış
2894,Antalya,Kış,Doğa,8,11212.2,1998.52,2478.44,18466.56,1.82,4.78,Uludağ
2895,Sarıkamış,Yaz,Kayak,8,12261.92,1574.93,1220.89,13820.3,2.66,4.57,Sarıkamış
2896,Antalya,İlkbahar,Kültür,4,11378.34,2440.65,1230.9,10993.51,3.11,4.91,Kapadokya
2897,Sarıkamış,Sonbahar,Doğa,4,4997.41,1811.58,1835.64,9081.97,1.65,4.47,Kapadokya
2898,Kapadokya,Sonbahar,Kültür,4,8868.97,2805.11,2049.72,13270.16,2.01,5.0,Kapadokya
2899,Kapadokya,İlkbahar,Doğa,5,17682.83,993.0,2593.22,7558.21,5.0,5.0,Kapadokya
2900,Antalya,İlkbahar,Doğa,13,32272.23,1362.11,2038.89,19746.27,4.9,5.0,Antalya
2901,Bodrum,Kış,Kültür,8,17753.54,3701.78,997.24,30611.45,1.74,4.67,Bodrum
2902,Antalya,İlkbahar,Plaj,14,44393.61,1755.91,841.59,25424.27,5.0,5.0,Antalya
2903,Antalya,Sonbahar,Plaj,10,11678.19,1419.38,890.74,15084.51,2.32,4.83,Antalya
2904,Antalya,Kış,Doğa,4,6134.54,1004.38,907.39,4924.9,3.74,4.97,Antalya
2905,Kapadokya,İlkbahar,Kültür,14,47134.24,2958.8,2618.07,44041.31,3.21,5.0,Kapadokya
2906,Uludağ,Sonbahar,Kayak,10,14464.0,2990.48,697.74,30602.51,1.42,4.54,Uludağ
2907,Antalya,Sonbahar,Kültür,13,18576.4,2979.6,2086.53,40821.26,1.37,4.74,Kapadokya
2908,Sarıkamış,Yaz,Kayak,4,10019.71,1503.69,2892.35,8907.09,3.37,4.64,Sarıkamış
2909,Bodrum,İlkbahar,Plaj,10,28179.18,1981.83,2233.3,22051.55,3.83,4.88,Bodrum
2910,Antalya,Yaz,Doğa,13,20557.94,2549.72,2353.3,35499.66,1.74,5.0,Antalya
2911,Sarıkamış,İlkbahar,Doğa,10,16119.8,835.78,2327.43,10685.23,4.53,4.75,Sarıkamış
2912,Bodrum,İlkbahar,Plaj,10,33253.51,2681.46,1016.12,27830.76,3.58,4.86,Bodrum
2913,Kapadokya,Yaz,Doğa,6,16327.57,1149.01,1174.89,8068.97,5.0,5.0,Kapadokya
2914,Kapadokya,Yaz,Kültür,8,20707.11,1107.97,1758.9,10622.62,5.0,5.0,Kapadokya
2915,Kapadokya,Yaz,Doğa,3,9068.82,1494.46,1819.56,6302.94,4.32,5.0,Kapadokya
2916,Uludağ,Yaz,Doğa,12,20965.42,2296.88,1204.18,28766.77,2.19,4.62,Antalya
2917,Bodrum,Sonbahar,Plaj,5,13536.41,1577.23,2598.8,10484.97,3.87,4.89,Bodrum
2918,Bodrum,İlkbahar,Kültür,8,30906.57,3934.1,1200.09,32672.91,2.84,4.78,Kapadokya
2919,Uludağ,Kış,Doğa,11,23374.94,2117.07,2466.81,25754.53,2.72,5.0,Uludağ
2920,Kapadokya,Sonbahar,Kültür,13,25477.36,1041.67,1753.71,15295.44,5.0,5.0,Kapadokya
2921,Bodrum,Sonbahar,Plaj,6,18873.23,2825.72,1637.54,18591.83,3.05,4.8,Bodrum
2922,Bodrum,İlkbahar,Plaj,13,33377.92,3963.32,1735.27,53258.43,1.88,4.69,Bodrum
2923,Sarıkamış,Yaz,Kayak,10,20622.82,1919.44,2994.64,22189.05,2.79,4.58,Sarıkamış
2924,Kapadokya,Sonbahar,Doğa,3,5052.35,2913.39,2683.66,11423.83,1.33,5.0,Kapadokya
2925,Kapadokya,Kış,Doğa,14,14260.25,1930.78,1168.35,28199.22,1.52,4.95,Sarıkamış
2926,Bodrum,İlkbahar,Plaj,12,34101.34,1137.33,2670.65,16318.6,5.0,5.0,Bodrum
2927,Antalya,Sonbahar,Kültür,5,14640.79,1987.35,1052.77,10989.53,4.0,5.0,Antalya
2928,Uludağ,İlkbahar,Kayak,9,17337.72,1478.82,1382.37,14691.76,3.54,4.75,Uludağ
2929,Bodrum,Sonbahar,Plaj,12,23870.12,3067.85,1542.41,38356.64,1.87,4.69,Bodrum
2930,Sarıkamış,Sonbahar,Kayak,8,12370.26,1199.27,1652.05,11246.18,3.3,4.63,Sarıkamış
2931,Kapadokya,Sonbahar,Doğa,8,28458.84,2792.67,2587.03,24928.37,3.42,5.0,Kapadokya
2932,Antalya,Yaz,Plaj,10,12848.84,3743.72,1357.77,38795.01,1.0,5.0,Bodrum
2933,Uludağ,Kış,Doğa,5,22375.42,2014.37,849.4,10921.24,5.0,5.0,Uludağ
2934,Antalya,Kış,Doğa,6,16245.99,2021.19,984.97,13112.1,3.72,4.97,Antalya
2935,Bodrum,Sonbahar,Kültür,14,47142.24,2503.06,2048.29,37091.15,3.81,4.88,Bodrum
2936,Sarıkamış,Yaz,Kayak,7,11602.33,1216.31,1780.23,10294.37,3.38,4.64,Sarıkamış
2937,Antalya,İlkbahar,Plaj,12,19918.72,1705.88,964.72,21435.3,2.79,4.88,Antalya
2938,Sarıkamış,Kış,Kayak,6,19449.19,2120.53,1527.37,14250.58,4.09,5.0,Sarıkamış
2939,Uludağ,Yaz,Kayak,5,12265.58,3009.63,1892.87,16941.03,2.17,4.62,Uludağ
2940,Antalya,Sonbahar,Doğa,12,32379.65,2902.79,1786.39,36619.82,2.65,4.87,Kapadokya
2941,Sarıkamış,Kış,Doğa,8,13483.96,1811.61,3723.79,18216.68,2.22,4.92,Sarıkamış
2942,Bodrum,Kış,Kültür,7,20083.59,1529.66,2106.49,12814.13,4.7,4.97,Bodrum
2943,Kapadokya,İlkbahar,Kültür,9,19771.75,1333.1,2171.21,14169.08,4.19,5.0,Kapadokya
2944,Antalya,Kış,Kültür,13,12283.97,838.05,1344.62,12239.22,3.01,4.9,Antalya
2945,Bodrum,İlkbahar,Plaj,14,25045.14,3710.33,1084.83,53029.47,1.42,4.64,Bodrum
2946,Antalya,İlkbahar,Doğa,11,26593.95,1714.06,1872.72,20727.39,3.85,4.98,Antalya
2947,Kapadokya,İlkbahar,Kültür,11,28488.75,2293.09,1482.38,26706.32,3.2,5.0,Kapadokya
2948,Bodrum,Yaz,Plaj,9,45234.49,4599.36,1943.13,43337.34,3.13,5.0,Bodrum
2949,Sarıkamış,Sonbahar,Kayak,12,21905.91,939.38,2189.0,13461.58,4.88,4.79,Sarıkamış
2950,Kapadokya,Kış,Kültür,13,33673.74,2091.87,2058.98,29253.29,3.45,5.0,Kapadokya
2951,Uludağ,Sonbahar,Doğa,7,25405.68,1629.95,1491.72,12901.38,5.0,4.9,Uludağ
2952,Antalya,Sonbahar,Plaj,11,25170.11,1464.79,2311.86,18424.53,4.1,5.0,Antalya
2953,Sarıkamış,Sonbahar,Doğa,10,7022.81,1624.48,2503.43,18748.24,1.12,4.41,Kapadokya
2954,Kapadokya,İlkbahar,Doğa,4,10457.09,1752.34,941.27,7950.62,3.95,5.0,Kapadokya
2955,Sarıkamış,Kış,Kayak,3,4285.13,2155.01,1324.72,7789.74,1.65,4.87,Uludağ
2956,Antalya,Sonbahar,Kültür,14,41771.58,1694.97,1258.4,24987.91,5.0,5.0,Antalya
2957,Kapadokya,Yaz,Doğa,14,20075.84,2049.78,2119.57,30816.46,1.95,5.0,Antalya
2958,Sarıkamış,Yaz,Kayak,4,6392.28,851.29,1006.89,4412.06,4.35,4.73,Sarıkamış
2959,Kapadokya,Sonbahar,Kültür,12,40211.88,1392.2,1655.35,18361.8,5.0,5.0,Kapadokya
2960,Antalya,İlkbahar,Plaj,11,23307.72,2887.67,924.49,32688.84,2.14,4.81,Antalya
2961,Antalya,Sonbahar,Kültür,7,15227.59,2720.95,1149.42,20196.07,2.26,4.83,Kapadokya
2962,Kapadokya,İlkbahar,Doğa,13,23912.75,951.16,1400.18,13765.26,5.0,5.0,Kapadokya
2963,Sarıkamış,Kış,Kayak,7,8644.16,2537.3,2031.99,19793.12,1.31,4.83,Uludağ
2964,Kapadokya,İlkbahar,Doğa,8,22678.2,933.13,1569.27,9034.29,5.0,5.0,Kapadokya
2965,Uludağ,İlkbahar,Kayak,5,9679.09,1658.26,1294.73,9586.01,3.03,4.7,Uludağ
2966,Antalya,Sonbahar,Doğa,12,30299.06,2513.08,1758.67,31915.68,2.85,4.88,Kapadokya
2967,Sarıkamış,Kış,Kayak,9,19923.06,2105.99,2196.96,21150.85,2.83,4.98,Sarıkamış
2968,Antalya,Yaz,Kültür,8,22441.79,2994.17,1635.46,25588.83,2.63,5.0,Antalya
2969,Uludağ,Yaz,Kayak,3,9154.77,1869.02,1601.63,7208.7,3.81,4.78,Uludağ
2970,Antalya,Yaz,Plaj,10,27889.84,3726.1,2643.37,39904.37,2.1,5.0,Antalya
2971,Kapadokya,Kış,Kültür,7,11167.44,1158.67,935.25,9045.95,3.7,5.0,Kapadokya
2972,Antalya,Yaz,Plaj,14,34506.89,1509.1,1804.89,22932.32,4.51,5.0,Antalya
2973,Uludağ,Kış,Kayak,4,15424.02,3061.46,2087.73,14333.56,3.23,5.0,Uludağ
2974,Uludağ,Kış,Kayak,4,15889.26,2370.15,1004.32,10484.93,4.55,5.0,Uludağ
2975,Uludağ,Sonbahar,Kayak,5,14186.62,2075.74,1066.06,11444.78,3.72,4.77,Uludağ
2976,Uludağ,Sonbahar,Kayak,10,16730.58,2877.72,932.59,29709.8,1.69,4.57,Uludağ
2977,Kapadokya,İlkbahar,Doğa,9,15657.12,1794.49,2500.46,18650.89,2.52,5.0,Kapadokya
2978,Kapadokya,İlkbahar,Kültür,3,6585.37,1903.04,1968.19,7677.31,2.57,5.0,Kapadokya
2979,Bodrum,Sonbahar,Plaj,8,9918.37,2295.3,1626.29,19988.71,1.49,4.65,Bodrum
2980,Uludağ,Kış,Doğa,6,20114.89,2194.84,915.82,14084.86,4.28,5.0,Uludağ
2981,Bodrum,Yaz,Kültür,11,19873.35,2987.37,2005.15,34866.26,1.71,5.0,Bodrum
2982,Antalya,Sonbahar,Kültür,12,35308.85,1464.51,2013.72,19587.81,5.0,5.0,Antalya
2983,Kapadokya,Yaz,Doğa,7,8970.26,1364.23,1588.16,11137.75,2.42,5.0,Antalya
2984,Bodrum,Yaz,Kültür,4,8474.48,4731.09,2257.57,21181.94,1.2,5.0,Antalya
2985,Bodrum,İlkbahar,Plaj,5,16426.61,1778.84,2005.32,10899.53,4.52,4.95,Bodrum
2986,Antalya,Kış,Plaj,9,8801.96,1505.29,1266.77,14814.4,1.78,4.78,Antalya
2987,Kapadokya,Sonbahar,Kültür,8,17266.52,2501.67,1121.54,21134.87,2.45,5.0,Kapadokya
2988,Uludağ,Kış,Kayak,6,22612.0,2505.8,1072.94,16107.76,4.21,5.0,Uludağ
2989,Antalya,İlkbahar,Kültür,14,43645.67,1838.83,1469.11,27212.77,4.81,5.0,Antalya
2990,Kapadokya,Kış,Kültür,9,11286.6,1289.2,2178.04,13780.84,2.46,5.0,Kapadokya
2991,Kapadokya,Kış,Doğa,12,10361.76,1583.88,837.12,19843.69,1.57,4.96,Sarıkamış
2992,Antalya,İlkbahar,Plaj,12,37479.61,2882.94,1371.39,35966.64,3.13,4.91,Antalya
2993,Antalya,İlkbahar,Kültür,14,32391.98,800.56,2097.4,13305.17,5.0,5.0,Antalya
2994,Bodrum,İlkbahar,Plaj,8,12925.72,3213.96,2647.88,28359.55,1.37,4.64,Bodrum
2995,Uludağ,Kış,Doğa,8,37795.05,2050.61,1182.89,17587.76,5.0,5.0,Uludağ
2996,Antalya,Kış,Doğa,7,20943.93,905.93,1658.43,7999.96,5.0,5.0,Antalya
2997,Bodrum,Yaz,Kültür,3,10374.36,4609.81,1572.4,15401.83,2.02,5.0,Bodrum
2998,Antalya,İlkbahar,Kültür,3,8509.53,2893.98,2470.01,11151.94,2.29,4.83,Kapadokya
2999,Uludağ,Yaz,Doğa,5,7280.91,1614.62,1477.73,9550.85,2.29,4.63,Antalya
3000,Antalya,Yaz,Kültür,3,8508.37,3106.5,2551.6,11871.11,2.15,5.0,Antalya
3001,Uludağ,İlkbahar,Doğa,12,30998.71,2584.06,1998.11,33006.81,2.82,4.68,Kapadokya
3002,Uludağ,Kış,Kayak,10,27361.0,3132.42,1202.47,32526.67,2.52,5.0,Uludağ
3003,Kapadokya,İlkbahar,Doğa,12,21915.71,1335.74,1541.67,17570.59,3.74,5.0,Kapadokya
3004,Bodrum,İlkbahar,Kültür,11,32182.06,3444.31,1703.92,39591.29,2.44,4.74,Kapadokya
3005,Kapadokya,İlkbahar,Doğa,8,11125.18,2426.52,2592.98,22005.17,1.52,5.0,Kapadokya
3006,Kapadokya,İlkbahar,Doğa,11,17241.92,1755.35,952.84,20261.72,2.55,5.0,Kapadokya
3007,Sarıkamış,İlkbahar,Doğa,6,12804.25,799.7,2624.71,7422.91,5.0,4.8,Sarıkamış
3008,Uludağ,Yaz,Doğa,9,15095.06,2295.91,1468.15,22131.33,2.05,4.6,Antalya
3009,Uludağ,Yaz,Doğa,14,24647.23,1603.98,954.73,23410.46,3.16,4.72,Antalya
3010,Antalya,İlkbahar,Plaj,10,31102.17,2716.99,1669.45,28839.31,3.24,4.92,Antalya
3011,Bodrum,Yaz,Kültür,13,29528.2,1396.62,3033.71,21189.76,4.18,5.0,Bodrum
3012,Bodrum,Kış,Kültür,5,16772.18,1688.26,1199.67,9640.95,5.0,5.0,Bodrum
3013,Uludağ,Kış,Doğa,12,46582.18,2602.15,1849.04,33074.89,4.23,5.0,Uludağ
3014,Antalya,Kış,Kültür,3,9415.37,2151.64,1519.54,7974.46,3.54,4.95,Antalya
3015,Bodrum,Kış,Kültür,4,7278.87,3488.75,1948.02,15903.03,1.37,4.64,Bodrum
3016,Kapadokya,İlkbahar,Doğa,6,10669.31,1480.42,1489.33,10371.85,3.09,5.0,Kapadokya
3017,Kapadokya,İlkbahar,Kültür,3,10076.31,1650.7,2435.03,7387.12,4.09,5.0,Kapadokya
3018,Uludağ,Sonbahar,Kayak,8,13172.65,1333.85,1822.34,12493.18,3.16,4.72,Uludağ
3019,Antalya,Yaz,Kültür,11,14350.28,1465.4,2314.71,18434.11,2.34,5.0,Antalya
3020,Uludağ,Yaz,Doğa,8,17602.03,2546.54,1303.22,21675.53,2.44,4.64,Antalya
3021,Sarıkamış,İlkbahar,Doğa,13,18763.94,1882.61,2911.31,27385.26,2.06,4.51,Kapadokya
3022,Bodrum,İlkbahar,Plaj,6,11526.13,1892.99,1738.49,13096.45,2.64,4.76,Bodrum
3023,Kapadokya,Kış,Kültür,12,26714.34,2024.0,1921.64,26209.69,3.06,5.0,Kapadokya
3024,Antalya,Sonbahar,Kültür,14,29325.06,2071.91,889.4,29896.13,2.94,4.89,Kapadokya
3025,Sarıkamış,Yaz,Kayak,8,17141.2,1883.78,2000.84,17071.05,3.01,4.6,Sarıkamış
3026,Sarıkamış,Kış,Kayak,4,8660.66,2590.99,1813.09,12177.04,2.13,4.91,Sarıkamış
3027,Kapadokya,İlkbahar,Doğa,9,28322.97,1934.4,916.09,18325.66,4.64,5.0,Kapadokya
3028,Sarıkamış,Yaz,Kayak,7,14715.72,947.65,1745.51,8379.03,5.0,4.8,Sarıkamış
3029,Uludağ,Kış,Kayak,9,21795.59,4468.04,1054.84,41267.23,1.58,4.96,Sarıkamış
3030,Uludağ,Yaz,Kayak,8,28457.98,1607.37,1339.68,14198.63,5.0,4.9,Uludağ
3031,Antalya,Sonbahar,Kültür,14,37602.57,2295.65,1782.04,33921.2,3.33,4.93,Kapadokya
3032,Uludağ,Kış,Kayak,6,24177.9,1833.13,2546.39,13545.19,5.0,5.0,Uludağ
3033,Uludağ,Kış,Kayak,12,35059.42,4441.41,1508.57,54805.52,1.92,4.99,Uludağ
3034,Uludağ,İlkbahar,Kayak,9,15349.96,2035.64,1007.83,19328.63,2.38,4.64,Uludağ
3035,Sarıkamış,Yaz,Doğa,5,11717.92,1319.84,2366.99,8966.19,3.92,4.69,Sarıkamış
3036,Sarıkamış,Sonbahar,Doğa,12,14516.12,806.02,1286.84,10959.09,3.97,4.7,Sarıkamış
3037,Kapadokya,Kış,Kültür,8,14898.21,1959.93,1942.16,17621.58,2.54,5.0,Kapadokya
3038,Kapadokya,Kış,Doğa,11,29002.52,1490.33,2125.5,18519.1,4.7,5.0,Kapadokya
3039,Uludağ,Sonbahar,Doğa,8,23699.31,2779.45,1868.2,24103.79,2.95,4.69,Kapadokya
3040,Sarıkamış,Sonbahar,Kayak,11,7812.06,1064.91,1124.49,12838.45,1.83,4.48,Sarıkamış
3041,Uludağ,Kış,Kayak,8,15828.01,3918.24,2026.43,33372.36,1.42,4.94,Sarıkamış
3042,Bodrum,Sonbahar,Kültür,7,9690.91,1364.86,2369.31,11923.31,2.44,4.74,Kapadokya
3043,Kapadokya,Kış,Kültür,6,15956.21,2092.31,2006.8,14560.68,3.29,5.0,Kapadokya
3044,Antalya,Yaz,Doğa,9,13015.82,1618.52,1724.88,16291.59,2.4,5.0,Antalya
3045,Uludağ,Kış,Kayak,14,62068.16,1771.7,1465.21,26269.05,5.0,5.0,Uludağ
3046,Sarıkamış,Sonbahar,Doğa,10,21156.11,1342.31,2896.95,16320.05,3.89,4.69,Sarıkamış
3047,Antalya,Yaz,Kültür,10,32829.75,3419.27,1971.2,36163.92,2.72,5.0,Antalya
3048,Antalya,İlkbahar,Plaj,3,10064.18,1426.19,1558.3,5836.85,5.0,5.0,Antalya
3049,Sarıkamış,Sonbahar,Doğa,4,6385.28,1840.98,2019.31,9383.24,2.04,4.5,Kapadokya
3050,Bodrum,İlkbahar,Plaj,9,26006.32,1210.49,1410.37,12304.75,5.0,5.0,Bodrum
3051,Kapadokya,İlkbahar,Kültür,13,30896.13,3100.69,2490.15,42799.1,2.17,5.0,Kapadokya
3052,Antalya,Kış,Doğa,3,5310.07,1909.01,2181.18,7908.2,2.01,4.8,Sarıkamış
3053,Sarıkamış,İlkbahar,Kayak,5,6459.13,997.04,2308.7,7293.92,2.66,4.57,Sarıkamış
3054,Bodrum,Kış,Plaj,14,29884.59,3389.66,2517.91,49973.16,1.79,4.68,Bodrum
3055,Antalya,Sonbahar,Doğa,10,10430.1,1596.52,2390.15,18355.38,1.7,4.77,Kapadokya
3056,Kapadokya,Yaz,Kültür,10,19127.03,1209.99,2167.23,14267.13,4.02,5.0,Kapadokya
3057,Antalya,Kış,Plaj,5,5590.25,2774.75,864.51,14738.27,1.14,4.71,Antalya
3058,Kapadokya,Sonbahar,Doğa,13,14008.8,2115.61,1005.61,28508.54,1.47,5.0,Kapadokya
3059,Bodrum,Sonbahar,Plaj,7,29830.33,3467.75,2157.01,26431.26,3.39,4.84,Bodrum
3060,Bodrum,İlkbahar,Plaj,4,15005.47,2275.2,2657.09,11757.91,3.83,4.88,Bodrum
3061,Uludağ,Kış,Kayak,13,23632.6,3938.4,1911.6,53110.78,1.33,4.93,Sarıkamış
3062,Antalya,Yaz,Kültür,9,15060.54,2336.39,1586.26,22613.81,2.0,5.0,Antalya
3063,Uludağ,Kış,Kayak,4,14118.6,3740.46,844.99,15806.85,2.68,5.0,Uludağ
3064,Bodrum,İlkbahar,Kültür,12,19965.2,1360.57,2553.58,18880.47,3.17,4.82,Kapadokya
3065,Antalya,Yaz,Plaj,9,37184.08,1277.84,2462.45,13963.03,5.0,5.0,Antalya
3066,Kapadokya,İlkbahar,Kültür,3,11304.8,2034.55,2120.38,8224.04,4.12,5.0,Kapadokya
3067,Uludağ,Yaz,Doğa,6,19445.88,2901.84,1526.55,18937.6,3.08,4.71,Antalya
3068,Bodrum,Sonbahar,Kültür,10,18051.68,2865.18,2020.5,30672.3,1.77,4.68,Kapadokya
3069,Uludağ,Yaz,Kayak,8,23994.93,3355.88,831.62,27678.67,2.6,4.66,Uludağ
3070,Uludağ,Yaz,Kayak,9,19060.83,1933.36,1805.97,19206.24,2.98,4.7,Uludağ
3071,Kapadokya,Sonbahar,Doğa,12,18231.75,2372.55,2491.32,30961.95,1.77,5.0,Kapadokya
3072,Bodrum,Kış,Kültür,9,15945.71,2857.55,1367.47,27085.43,1.77,4.68,Bodrum
3073,Antalya,İlkbahar,Kültür,9,9997.6,1630.49,1339.04,16013.49,1.87,4.79,Kapadokya
3074,Bodrum,İlkbahar,Kültür,6,11132.29,2685.93,1921.87,18037.43,1.85,4.69,Kapadokya
3075,Antalya,Kış,Doğa,9,8753.18,2260.42,1689.54,22033.3,1.19,4.72,Sarıkamış
3076,Antalya,Kış,Doğa,11,20620.23,1012.74,2462.45,13602.55,4.55,5.0,Antalya
3077,Bodrum,İlkbahar,Kültür,8,11315.3,3122.66,2294.61,27275.89,1.24,4.62,Kapadokya
3078,Antalya,Yaz,Kültür,6,13722.39,1351.16,2370.88,10477.82,3.93,5.0,Antalya
3079,Sarıkamış,Sonbahar,Kayak,7,7321.45,1364.92,2669.87,12224.28,1.8,4.48,Sarıkamış
3080,Antalya,Sonbahar,Doğa,3,10111.6,1031.48,1039.74,4134.18,5.0,5.0,Antalya
3081,Uludağ,Yaz,Doğa,11,27410.85,2403.26,901.38,27337.22,3.01,4.7,Antalya
3082,Sarıkamış,Kış,Doğa,5,7320.18,945.72,1952.86,6681.45,3.29,5.0,Sarıkamış
3083,Kapadokya,Kış,Kültür,10,9480.89,1066.83,746.66,11414.95,2.49,5.0,Kapadokya
3084,Antalya,Kış,Plaj,3,3386.31,2978.19,1747.79,10682.36,1.0,4.7,Antalya
3085,Sarıkamış,Sonbahar,Doğa,3,5509.89,633.65,2848.86,4749.82,3.48,4.65,Kapadokya
3086,Antalya,İlkbahar,Doğa,11,34407.36,2444.82,2245.2,29138.2,3.54,4.95,Antalya
3087,Bodrum,İlkbahar,Kültür,9,27685.22,1964.75,1983.47,19666.24,4.22,4.92,Bodrum
3088,Kapadokya,Sonbahar,Kültür,14,26630.51,2639.94,2696.56,39655.69,2.01,5.0,Kapadokya
3089,Antalya,Kış,Plaj,12,35815.43,2050.93,2126.58,26737.73,4.02,5.0,Antalya
3090,Antalya,Sonbahar,Kültür,3,7592.15,2913.06,952.38,9691.55,2.35,4.84,Kapadokya
3091,Uludağ,Sonbahar,Kayak,3,8614.12,3042.79,1264.66,10393.03,2.49,4.65,Uludağ
3092,Antalya,Yaz,Doğa,12,36580.38,1434.77,1125.45,18342.67,5.0,5.0,Antalya
3093,Sarıkamış,İlkbahar,Doğa,13,13917.79,1461.25,1911.78,20907.97,2.0,4.5,Kapadokya
3094,Uludağ,Sonbahar,Doğa,4,14184.17,2915.7,1482.96,13145.74,3.24,4.72,Kapadokya
3095,Uludağ,Kış,Doğa,13,47547.91,2751.08,931.91,36695.99,3.89,5.0,Uludağ
3096,Bodrum,İlkbahar,Plaj,5,7928.22,3252.49,1323.33,17585.79,1.35,4.64,Bodrum
3097,Kapadokya,Yaz,Doğa,10,23081.05,1969.08,1183.2,20874.0,3.32,5.0,Antalya
3098,Uludağ,Sonbahar,Doğa,7,12902.11,2617.21,940.84,19261.32,2.01,4.6,Kapadokya
3099,Sarıkamış,Yaz,Doğa,8,6470.99,1010.18,1100.43,9181.9,2.11,4.51,Antalya
3100,Uludağ,Kış,Kayak,8,28612.78,3462.54,2325.67,30026.03,2.86,5.0,Uludağ
3101,Uludağ,Yaz,Kayak,3,4449.48,1283.43,1933.91,5784.2,2.31,4.63,Uludağ
3102,Uludağ,İlkbahar,Doğa,5,14484.59,3008.82,1067.62,16111.74,2.7,4.67,Kapadokya
3103,Uludağ,İlkbahar,Doğa,9,12939.23,2182.0,655.4,20293.36,1.91,4.59,Kapadokya
3104,Bodrum,Kış,Kültür,11,17229.12,1517.36,1982.67,18673.66,2.77,4.78,Bodrum
3105,Uludağ,İlkbahar,Kayak,9,23462.32,2196.67,1948.17,21718.18,3.24,4.72,Uludağ
3106,Sarıkamış,Sonbahar,Kayak,4,6634.06,1037.6,2523.44,6673.86,2.98,4.6,Sarıkamış
3107,Bodrum,İlkbahar,Kültür,8,20853.6,1915.79,1322.4,16648.75,3.76,4.88,Bodrum
3108,Uludağ,İlkbahar,Doğa,11,40280.7,1201.96,876.09,14097.69,5.0,4.9,Uludağ
3109,Sarıkamış,Yaz,Kayak,6,9355.51,808.07,1809.99,6658.44,4.22,4.72,Sarıkamış
3110,Bodrum,Sonbahar,Kültür,11,39488.74,2699.81,2275.54,31973.4,3.71,4.87,Bodrum
3111,Antalya,Yaz,Doğa,8,22503.54,2511.48,2074.51,22166.32,3.05,5.0,Antalya
3112,Kapadokya,Sonbahar,Doğa,3,10374.58,1246.65,2123.02,5862.95,5.0,5.0,Kapadokya
3113,Uludağ,İlkbahar,Kayak,4,6804.49,3182.72,1459.61,14190.48,1.44,4.54,Uludağ
3114,Kapadokya,İlkbahar,Doğa,14,32300.04,3070.35,2072.94,45057.82,2.15,5.0,Kapadokya
3115,Sarıkamış,İlkbahar,Doğa,9,20263.01,1444.64,2806.31,15808.06,3.85,4.68,Sarıkamış
3116,Uludağ,Sonbahar,Doğa,13,38202.31,1413.78,622.51,19001.64,5.0,4.9,Uludağ
3117,Sarıkamış,İlkbahar,Doğa,9,16987.01,1379.81,2051.9,14470.19,3.52,4.65,Kapadokya
3118,Sarıkamış,Kış,Kayak,9,17920.29,1883.08,1325.41,18273.15,2.94,4.99,Sarıkamış
